CustomerID,CustomerName,Email,Country,Age,PurchaseAmount,OrderDate
2252,Peter,john@gmail.com,Tanzania,60,1785,
2541,,john@gmail.com,Kenya,38,43101,
2196,Mike,,Tanzania,20,2847,
2675,,invalid_email,Tanzania,48,23997,
2190,Jane,john@gmail.com,Uganda,150,25546,
1168,,mary@yahoo.com,Uganda,44,17775,2025-02-20
2415,,mary@yahoo.com,,63,19042,2024-01-01
1944,Mike,,,44,29227,2024-05-12
1793,Peter,john@gmail.com,Uganda,26,38144,
1632,Peter,,,50,22399,
2216,Alice,invalid_email,,50,45553,2025-02-20
2539,,,Kenya,43,6973,2024-05-12
1027,Peter,mary@yahoo.com,Uganda,45,40497,2025-02-20
2187,Peter,,Rwanda,61,10014,2024-01-01
2444,Mary,mary@yahoo.com,,60,25951,2025-02-20
1337,John,mary@yahoo.com,Uganda,48,8629,2024-05-12
2670,Alice,mary@yahoo.com,,,37294,2024-05-12
2518,,mary@yahoo.com,Uganda,18,960,
2387,Alice,mary@yahoo.com,,37,5630,2024-01-01
2855,Alice,,Uganda,29,6876,
2364,,,Rwanda,34,29420,
1498,Mary,,Kenya,32,30918,2025-02-20
2679,,,Rwanda,51,11937,2025-02-20
1509,Mike,john@gmail.com,,67,38144,2024-05-12
2349,Peter,john@gmail.com,,33,39199,2024-05-12
1215,John,john@gmail.com,,21,38258,2024-05-12
2323,Jane,invalid_email,Tanzania,25,7010,
2154,,john@gmail.com,Rwanda,51,3848,
2826,,,Uganda,63,960,
2092,Mike,,Kenya,42,13645,
2274,,,Uganda,32,8492,2024-05-12
2437,,john@gmail.com,Uganda,45,11116,
2809,Peter,invalid_email,Rwanda,26,2127,
1443,Mary,invalid_email,Kenya,19,14920,2024-01-01
1874,,,Tanzania,34,2847,
2204,,,Uganda,27,45251,2025-02-20
1165,Peter,mary@yahoo.com,Kenya,26,37165,2025-02-20
1089,Peter,,Tanzania,48,22102,2024-01-01
1712,Mary,john@gmail.com,Uganda,19,6474,2024-05-12
2880,Alice,mary@yahoo.com,Kenya,41,6365,2024-01-01
2553,,invalid_email,Rwanda,36,24039,2024-05-12
1037,,,,34,19218,
2148,Alice,,,60,13645,
2473,John,invalid_email,Uganda,66,23699,
1171,John,john@gmail.com,Uganda,27,16123,
1651,Alice,invalid_email,Kenya,67,16123,
1752,Mike,john@gmail.com,,150,763,
2242,Jane,mary@yahoo.com,Uganda,45,41623,2025-02-20
2660,Peter,invalid_email,Tanzania,55,41534,
2080,Jane,john@gmail.com,Uganda,65,6474,
2682,Peter,mary@yahoo.com,,45,12285,
1474,Alice,invalid_email,,67,17362,2024-05-12
1454,John,,,69,33863,
1827,Mike,invalid_email,Tanzania,67,37919,2024-01-01
1893,John,,Kenya,18,43423,
2383,Jane,invalid_email,Tanzania,20,3661,
2957,John,,,32,40497,2025-02-20
2023,Alice,mary@yahoo.com,,69,40857,
1385,Mike,invalid_email,Uganda,27,21618,2024-05-12
2995,Jane,mary@yahoo.com,Uganda,38,23876,
1346,Mike,mary@yahoo.com,,54,44120,
1188,,john@gmail.com,Rwanda,32,763,
1503,Peter,mary@yahoo.com,Tanzania,40,37919,
2213,John,mary@yahoo.com,,31,17259,2025-02-20
2530,Mike,invalid_email,Rwanda,32,26954,
2391,Mary,invalid_email,,27,49316,2025-02-20
2431,,,,26,19042,2025-02-20
1822,John,john@gmail.com,Uganda,61,11634,2025-02-20
1927,Peter,mary@yahoo.com,Uganda,56,16298,2024-05-12
1932,Mike,john@gmail.com,,22,2793,
2139,Jane,,Uganda,42,17362,2024-05-12
1132,Peter,mary@yahoo.com,Kenya,59,32068,2024-05-12
1056,Mary,john@gmail.com,,43,17259,
2578,Mike,,,25,8629,2024-05-12
1683,,,,39,11384,
1670,,mary@yahoo.com,,69,30918,
1171,Alice,,Uganda,42,29823,2025-02-20
2851,John,,,65,17259,2024-05-12
1813,Jane,,,29,29823,
2171,Alice,,Uganda,26,46676,2024-01-01
1078,Mike,john@gmail.com,Tanzania,27,41706,2024-05-12
1884,,,,65,39453,2024-05-12
2235,,invalid_email,Rwanda,27,12766,
1201,,,Kenya,26,13873,2024-01-01
1762,Mike,john@gmail.com,Rwanda,43,37165,2024-01-01
2251,,john@gmail.com,,52,11753,
2698,Peter,mary@yahoo.com,,44,49025,2024-05-12
2249,,invalid_email,Uganda,48,3656,2025-02-20
2681,Mike,john@gmail.com,,36,13517,2024-05-12
2554,Jane,,Kenya,60,3661,2025-02-20
2463,,invalid_email,,55,42657,2025-02-20
2424,Alice,invalid_email,Uganda,23,11065,
1045,Jane,,Rwanda,32,8629,2024-05-12
2255,,,Tanzania,46,8533,
2327,Mary,,Rwanda,64,27990,
2548,,,Uganda,62,1406,2025-02-20
2165,Mary,,Uganda,-5,14920,2024-01-01
2437,John,,Kenya,22,41190,2025-02-20
2535,John,,,31,763,
2395,,,,,8892,2025-02-20
2588,Mary,,Rwanda,19,33927,
2908,Mike,,Tanzania,40,11065,2024-05-12
2281,Jane,mary@yahoo.com,Tanzania,61,23699,2024-01-01
1654,Mary,mary@yahoo.com,Kenya,69,8210,
1469,John,john@gmail.com,Uganda,63,24638,2024-05-12
2975,Mary,mary@yahoo.com,Kenya,36,25546,2024-01-01
1969,Mike,mary@yahoo.com,,41,8094,
2034,Mary,,,37,11116,2025-02-20
2352,Jane,,,64,19215,2024-01-01
1734,Alice,,,44,29420,
1782,Mike,,Uganda,69,11634,2024-05-12
1966,John,mary@yahoo.com,Kenya,41,47816,2024-01-01
1356,Jane,,Rwanda,34,28121,
1970,Mary,john@gmail.com,,42,48290,2024-05-12
2430,Mary,,,63,22102,
1666,Alice,invalid_email,Tanzania,150,35322,2025-02-20
1371,John,john@gmail.com,Kenya,48,19218,
2030,John,john@gmail.com,,45,40857,
2144,Peter,,,67,3656,2024-05-12
2370,John,mary@yahoo.com,Tanzania,45,,2024-01-01
1674,Alice,,Tanzania,39,27580,2025-02-20
1088,,invalid_email,Tanzania,22,8892,2024-05-12
2670,Peter,john@gmail.com,,-5,24353,
1696,Peter,invalid_email,,61,14602,2025-02-20
2338,Mary,mary@yahoo.com,Kenya,59,-100,
2200,Mary,mary@yahoo.com,Tanzania,25,1406,2025-02-20
1538,John,invalid_email,Rwanda,55,21877,
1730,Peter,,,45,14086,2024-05-12
1867,,mary@yahoo.com,Tanzania,64,30840,2024-01-01
1039,Mary,invalid_email,,29,43101,2025-02-20
1738,Alice,john@gmail.com,Uganda,42,39052,2024-01-01
2726,,invalid_email,Uganda,55,24376,2024-01-01
2945,Mary,invalid_email,Tanzania,61,44832,2025-02-20
1500,Mike,,,32,14086,2025-02-20
1957,Mike,mary@yahoo.com,Uganda,61,1685,2024-01-01
2167,Mary,,Tanzania,58,22762,
2223,Peter,,,68,26039,
1927,,,Tanzania,,11384,2025-02-20
2746,,,,51,39604,2024-01-01
1459,Peter,invalid_email,,62,6365,2024-01-01
1730,Jane,,Uganda,30,1785,2024-05-12
1750,,john@gmail.com,Tanzania,25,39453,2024-01-01
1923,Mike,mary@yahoo.com,Uganda,30,24638,
1907,Alice,mary@yahoo.com,Tanzania,53,21618,2024-05-12
2580,Peter,mary@yahoo.com,Kenya,23,24039,
2569,John,invalid_email,Uganda,55,19042,
2275,Mike,john@gmail.com,Uganda,49,17259,2025-02-20
1388,Alice,,Rwanda,38,21371,
2616,Alice,,,61,16123,2025-02-20
1881,Peter,mary@yahoo.com,Uganda,61,7010,
1254,Alice,john@gmail.com,,66,37165,
1707,Peter,john@gmail.com,Tanzania,24,41623,
2837,,john@gmail.com,Kenya,43,6876,2025-02-20
2943,Mary,,,32,25758,2025-02-20
1448,Mike,,,66,7010,2024-05-12
1008,Jane,mary@yahoo.com,,59,43423,2024-01-01
1822,Mary,john@gmail.com,,40,24376,2024-05-12
1796,Mike,john@gmail.com,Kenya,69,18241,
2264,Peter,,Rwanda,55,45251,
2273,Mike,,,58,48290,2025-02-20
1875,,mary@yahoo.com,Uganda,32,19215,2024-05-12
2027,Peter,john@gmail.com,,65,8094,
2141,Mary,mary@yahoo.com,Uganda,,30918,
2014,John,,Uganda,57,30635,2024-01-01
2823,John,,,33,43685,2025-02-20
1372,,,Rwanda,49,1785,
2087,,mary@yahoo.com,Uganda,54,5411,2025-02-20
1144,Mike,mary@yahoo.com,Tanzania,35,41190,2024-05-12
1222,John,john@gmail.com,Uganda,37,39199,
2261,Peter,john@gmail.com,,63,19557,
1175,Alice,,,19,1999,2024-05-12
2801,Peter,invalid_email,Kenya,150,2847,2025-02-20
1851,Alice,invalid_email,Uganda,40,3656,2025-02-20
2304,Mary,invalid_email,Rwanda,47,48290,
1061,Jane,mary@yahoo.com,Tanzania,20,15807,2024-05-12
2239,Alice,mary@yahoo.com,Tanzania,63,27580,
2876,John,,Kenya,56,23519,2025-02-20
1825,Peter,mary@yahoo.com,,64,27366,
1793,Mary,mary@yahoo.com,Kenya,66,11065,
1687,John,mary@yahoo.com,,18,48655,
2483,Mary,,Uganda,58,17362,
2951,Jane,mary@yahoo.com,,39,49084,2025-02-20
2632,,john@gmail.com,Rwanda,46,22762,
1103,Peter,john@gmail.com,Tanzania,31,40076,
2121,Mike,,Kenya,65,43789,2025-02-20
1509,Peter,,Rwanda,45,32068,
1383,,john@gmail.com,,38,35322,2025-02-20
1403,Jane,,,62,261,
1821,Peter,,Tanzania,49,22399,2024-05-12
1516,,,Tanzania,23,39604,2025-02-20
1474,Mike,,,-5,25758,2025-02-20
2999,Alice,mary@yahoo.com,,18,37919,
1707,Mary,,Tanzania,38,29823,
2885,Mike,,,21,7010,2024-01-01
2667,John,,Tanzania,20,22503,2024-01-01
2892,Jane,,Uganda,66,36020,2024-05-12
1769,Alice,john@gmail.com,,47,49180,
2459,John,mary@yahoo.com,,48,39199,2025-02-20
2045,John,john@gmail.com,Rwanda,51,11116,2024-01-01
1995,Jane,invalid_email,Uganda,36,44362,2024-05-12
2587,Alice,mary@yahoo.com,Rwanda,37,6973,
1675,,,,40,11753,2024-05-12
1712,John,,Tanzania,-5,1999,2024-01-01
2480,John,invalid_email,Rwanda,57,23997,
1081,Alice,mary@yahoo.com,Uganda,42,44832,
2167,Peter,john@gmail.com,,32,23699,
2107,John,,Kenya,55,24376,2024-05-12
2100,Mary,john@gmail.com,Rwanda,40,13167,2025-02-20
1455,Alice,mary@yahoo.com,Kenya,69,29823,2024-01-01
2900,John,mary@yahoo.com,,19,2795,
,Jane,invalid_email,Rwanda,32,22399,
1049,Mike,,Rwanda,69,8210,2024-05-12
1683,Mary,john@gmail.com,,61,6365,
1715,,invalid_email,Tanzania,52,10330,2024-05-12
2794,,,Uganda,27,6496,2024-01-01
2468,Mike,,Uganda,31,33370,2024-05-12
1447,,invalid_email,Uganda,44,35322,
1879,Mike,john@gmail.com,,-5,4043,2024-05-12
1486,John,mary@yahoo.com,Tanzania,31,2668,
2822,Mary,,Kenya,52,11753,
1032,Mary,john@gmail.com,Uganda,50,17512,
2370,Peter,,Kenya,69,27580,
1093,Mike,,Tanzania,18,3656,
2094,Mary,mary@yahoo.com,,51,43423,
2573,Peter,mary@yahoo.com,Tanzania,36,1406,2025-02-20
1152,Alice,,,41,2668,
1248,Peter,,Uganda,59,2795,2025-02-20
1672,Jane,mary@yahoo.com,,21,10330,2024-01-01
1436,,mary@yahoo.com,,53,19557,2024-05-12
1116,John,,Uganda,30,2847,2025-02-20
1769,Alice,mary@yahoo.com,Tanzania,49,2127,2024-01-01
2913,,invalid_email,Tanzania,26,12766,2024-05-12
2328,,john@gmail.com,Rwanda,56,38144,
1266,Alice,mary@yahoo.com,Rwanda,33,16298,
2983,Jane,,Tanzania,67,47291,
2076,Peter,invalid_email,Tanzania,20,31651,
1234,John,,Kenya,69,45074,
1387,Peter,invalid_email,Kenya,37,16298,
1988,Mary,mary@yahoo.com,,27,10330,
2756,Peter,john@gmail.com,Rwanda,39,38144,2024-01-01
1761,,,Rwanda,65,30918,2024-01-01
2847,Alice,invalid_email,Tanzania,20,16123,
1399,John,,Tanzania,28,44832,2024-05-12
1622,Peter,mary@yahoo.com,,42,39604,
1765,John,john@gmail.com,,59,21371,2024-05-12
2325,John,mary@yahoo.com,,65,13517,2024-01-01
1917,Mary,,,25,45251,
2229,Mary,john@gmail.com,Rwanda,26,,2024-01-01
2251,Alice,,Kenya,32,11753,2024-01-01
1851,Jane,mary@yahoo.com,,49,1116,2025-02-20
2932,,invalid_email,Uganda,,22102,2024-01-01
1576,,mary@yahoo.com,,20,27351,
1073,John,mary@yahoo.com,,21,24376,2024-01-01
1433,Jane,mary@yahoo.com,Uganda,47,5630,
1101,,,,30,22102,
2444,,,Kenya,61,8492,2024-01-01
2726,,,Kenya,38,18531,
1762,Alice,,,58,2533,2024-01-01
1736,,,Uganda,63,19869,
1804,,invalid_email,,36,32706,2024-05-12
2328,,mary@yahoo.com,Uganda,56,21877,2025-02-20
1096,John,invalid_email,,65,17259,
2872,John,,,39,35873,
1796,Mike,,,37,22762,2025-02-20
2357,Jane,mary@yahoo.com,Tanzania,54,3990,2025-02-20
1857,Peter,john@gmail.com,Rwanda,48,39453,2024-01-01
1433,,john@gmail.com,Rwanda,27,22762,
1445,Mary,invalid_email,Kenya,35,3727,2025-02-20
2330,,,Tanzania,60,9574,
1247,Peter,john@gmail.com,Rwanda,56,32068,
1164,Jane,invalid_email,,63,38760,
2503,Mary,,,37,48290,2024-01-01
1982,Peter,invalid_email,,35,32706,2024-05-12
2357,Mike,invalid_email,Uganda,28,22076,
2018,Mary,invalid_email,Uganda,39,21618,2025-02-20
1540,John,mary@yahoo.com,,61,48655,
1757,Peter,invalid_email,,35,44120,2025-02-20
2128,,invalid_email,,51,22399,2024-01-01
2585,Mary,mary@yahoo.com,Uganda,40,11937,
1079,Mike,mary@yahoo.com,Rwanda,18,38258,2024-01-01
1131,,,Kenya,150,10014,2024-01-01
1795,,,Uganda,27,17259,
1898,Mary,john@gmail.com,,,30840,
1136,Mary,john@gmail.com,Rwanda,18,28121,2025-02-20
1182,Mike,invalid_email,Rwanda,55,40857,
2423,,,Rwanda,56,22762,2024-01-01
2352,Peter,invalid_email,Tanzania,66,22076,2024-05-12
1783,Alice,john@gmail.com,Tanzania,26,47816,2025-02-20
2530,Peter,mary@yahoo.com,Rwanda,48,21877,2025-02-20
2874,,,,24,2793,
1982,Jane,,,34,8671,
1067,,mary@yahoo.com,,52,40442,2024-01-01
1544,Mike,,Tanzania,65,2127,2025-02-20
2796,Peter,,Uganda,54,26205,2025-02-20
1051,Mary,,Tanzania,69,19215,2024-05-12
2472,Mike,john@gmail.com,,35,960,2024-01-01
1203,John,mary@yahoo.com,Kenya,50,12285,2024-01-01
1124,,,Tanzania,21,26631,
2769,,,,40,49084,2024-01-01
1041,Peter,,,28,2533,2024-05-12
2774,Mike,john@gmail.com,Rwanda,69,14920,2024-01-01
2993,,invalid_email,Rwanda,26,10014,
2905,Peter,john@gmail.com,Rwanda,47,2533,
1109,Mike,invalid_email,Kenya,25,39453,2024-05-12
1759,Mary,mary@yahoo.com,,57,14086,
2685,John,mary@yahoo.com,Uganda,22,6496,2025-02-20
2205,John,,,29,21877,2024-01-01
1846,Jane,mary@yahoo.com,,18,3656,
1093,Mike,,,32,5775,
2993,Peter,john@gmail.com,Kenya,42,17512,2024-01-01
2396,John,mary@yahoo.com,Rwanda,35,46799,2025-02-20
2934,,john@gmail.com,,55,30635,2024-01-01
2542,John,john@gmail.com,Uganda,59,6474,2025-02-20
1898,Alice,mary@yahoo.com,Rwanda,63,6365,2024-05-12
1358,Alice,john@gmail.com,Uganda,,35873,2025-02-20
1898,John,mary@yahoo.com,Tanzania,43,45251,
2718,Mike,mary@yahoo.com,Uganda,57,3990,2024-05-12
1279,Jane,mary@yahoo.com,Rwanda,20,45251,
2217,John,invalid_email,Tanzania,-5,3656,2024-05-12
2886,Mary,john@gmail.com,Rwanda,39,1778,2025-02-20
2217,,,,43,23876,2024-05-12
1665,Peter,mary@yahoo.com,Rwanda,36,32662,2024-05-12
1091,Jane,john@gmail.com,Tanzania,61,23876,
1670,Mary,,Uganda,61,4043,2025-02-20
2968,Jane,mary@yahoo.com,,64,32706,
1059,Mary,mary@yahoo.com,Kenya,56,49180,2024-05-12
1632,Peter,,Kenya,53,42630,2024-01-01
2073,Peter,invalid_email,Kenya,38,24400,
2425,Alice,invalid_email,Kenya,58,763,2024-05-12
2811,Mike,mary@yahoo.com,,-5,16950,
2027,Mary,john@gmail.com,Kenya,65,6474,2024-01-01
2488,,,Tanzania,43,23347,
1602,Alice,,Kenya,30,6365,
1680,Mary,john@gmail.com,Rwanda,53,32662,2024-01-01
2851,Alice,mary@yahoo.com,Kenya,41,23519,2024-01-01
1532,Peter,,Uganda,58,41623,2024-01-01
2427,Jane,invalid_email,Tanzania,43,38258,
1836,,john@gmail.com,Tanzania,38,45553,2024-01-01
2535,Alice,,,35,8533,
1643,Mary,mary@yahoo.com,,32,23347,2024-01-01
1231,Mary,john@gmail.com,Rwanda,32,8671,2024-05-12
1522,,,Tanzania,23,21934,2024-01-01
1344,Mike,mary@yahoo.com,Uganda,60,21934,2024-01-01
2068,,invalid_email,Kenya,48,6496,2025-02-20
1544,Peter,mary@yahoo.com,Tanzania,45,38258,
2967,Mary,mary@yahoo.com,Uganda,25,32582,
2100,John,invalid_email,Kenya,46,13517,2024-05-12
2752,Jane,invalid_email,,38,6973,
2835,Alice,mary@yahoo.com,Tanzania,34,8210,2025-02-20
2945,Mike,invalid_email,Tanzania,66,23876,2024-05-12
2095,,john@gmail.com,Uganda,41,13517,2024-05-12
1792,,invalid_email,,67,45074,
1247,Jane,invalid_email,Rwanda,53,13873,2025-02-20
1045,Peter,mary@yahoo.com,,48,19218,
2143,Mike,john@gmail.com,Rwanda,64,43673,
1212,,,Tanzania,51,2127,
1237,Alice,,Rwanda,19,1121,2024-01-01
2078,Alice,,Kenya,59,19218,
1348,,invalid_email,,20,13167,2024-01-01
1105,John,invalid_email,Rwanda,47,763,2024-05-12
1829,,john@gmail.com,Kenya,25,43673,
1046,Peter,,Uganda,69,42657,2024-01-01
2595,Mike,,Rwanda,24,8533,
1335,Mike,john@gmail.com,,29,28793,
2048,Mary,invalid_email,Kenya,36,-100,
1802,John,,Rwanda,43,8671,2024-05-12
2279,John,,Uganda,45,24353,
1006,Mike,mary@yahoo.com,Rwanda,32,43121,2024-01-01
1623,Mike,,Kenya,31,9368,2024-05-12
2889,Jane,,Rwanda,65,29420,
2275,,john@gmail.com,,31,23699,2024-05-12
2714,Jane,mary@yahoo.com,Tanzania,20,32662,
1717,Jane,,Kenya,67,43121,2025-02-20
1301,John,,Kenya,46,15895,2024-01-01
1637,Mary,invalid_email,Kenya,-5,38144,2024-01-01
1054,Alice,,Kenya,23,16298,
1724,Jane,invalid_email,Rwanda,66,4043,
1524,Mary,mary@yahoo.com,,40,22102,
1472,,,Uganda,45,25951,2025-02-20
1026,Peter,invalid_email,,31,1785,
1076,Jane,,Kenya,31,43423,2025-02-20
2238,,mary@yahoo.com,,37,32706,
2408,Alice,john@gmail.com,Rwanda,30,26039,2025-02-20
1363,Peter,invalid_email,,44,43673,
1664,Peter,mary@yahoo.com,Rwanda,52,35873,2024-01-01
1524,Alice,john@gmail.com,Kenya,62,38144,2025-02-20
1697,Jane,invalid_email,Rwanda,19,36020,2025-02-20
2334,John,mary@yahoo.com,Kenya,58,5358,
1881,Alice,mary@yahoo.com,,62,41094,2024-05-12
2029,Alice,invalid_email,Tanzania,57,17512,2024-05-12
2025,Alice,mary@yahoo.com,Rwanda,65,13517,2024-01-01
2645,Peter,,Kenya,41,30180,
1917,,invalid_email,,46,48133,
1748,Mary,mary@yahoo.com,Kenya,20,3990,2024-01-01
1361,,john@gmail.com,,62,8210,
2773,John,john@gmail.com,Rwanda,21,26954,
2530,Jane,,Uganda,67,27366,2024-05-12
2296,Jane,invalid_email,,19,33927,2024-01-01
2528,,mary@yahoo.com,Kenya,37,17259,
1804,Mary,mary@yahoo.com,Rwanda,-5,1367,2024-01-01
1737,Alice,john@gmail.com,Kenya,,41706,2024-05-12
2905,,,Uganda,32,26954,
2037,John,john@gmail.com,Tanzania,66,17362,
2214,Jane,john@gmail.com,Uganda,49,43101,2024-05-12
2653,,,,59,11116,2024-01-01
1483,Mike,invalid_email,Rwanda,18,1367,2025-02-20
1026,,mary@yahoo.com,Uganda,55,2668,
1712,,invalid_email,Tanzania,52,33370,2024-01-01
2061,,,Kenya,68,37919,2024-01-01
2975,Jane,,Rwanda,24,45858,2024-05-12
2295,Alice,,,62,22762,2024-01-01
2253,Mike,,Uganda,30,1367,
1084,Mary,john@gmail.com,Tanzania,66,2712,
2496,John,invalid_email,Uganda,18,22102,2024-01-01
1124,Mary,mary@yahoo.com,,31,39199,2024-05-12
1810,Mary,,Rwanda,46,3404,
1535,,invalid_email,Kenya,20,23519,2025-02-20
1143,,,Tanzania,63,9792,
2547,John,,Uganda,41,9368,2024-05-12
2234,John,mary@yahoo.com,Rwanda,18,48290,2024-05-12
1023,Jane,,Uganda,65,7010,
2602,Jane,john@gmail.com,Rwanda,27,48802,
2416,John,,,30,24353,
1065,Mike,invalid_email,Uganda,53,3848,2024-01-01
1231,Peter,,,26,44231,2024-01-01
1107,Jane,invalid_email,,31,14920,2025-02-20
2168,Peter,invalid_email,,53,40394,2024-01-01
1109,,john@gmail.com,Tanzania,27,11494,2025-02-20
1226,Mike,mary@yahoo.com,,57,1116,2025-02-20
1109,John,john@gmail.com,Rwanda,40,23519,2024-05-12
2492,Mike,,Tanzania,52,29420,2024-05-12
1032,Jane,invalid_email,Uganda,150,3990,
1621,Mary,,Uganda,24,9368,
2798,,,Rwanda,59,15895,
2958,John,invalid_email,Kenya,52,5358,2025-02-20
2391,Alice,john@gmail.com,Kenya,19,11753,
1746,,mary@yahoo.com,Uganda,32,15895,2025-02-20
1593,,john@gmail.com,Rwanda,26,11065,
2576,Peter,invalid_email,Kenya,64,1685,
1423,Mike,invalid_email,,34,41534,2024-05-12
1611,John,mary@yahoo.com,Uganda,56,12285,2024-05-12
2540,,,,69,25546,2025-02-20
1690,Mike,,,35,23997,
2304,John,mary@yahoo.com,Rwanda,32,21618,2024-01-01
2342,Jane,,,35,21343,
2760,,,,41,35873,
2465,Jane,,Kenya,40,1999,2024-01-01
2974,,,Kenya,29,44517,
1313,Jane,,,40,25758,
1875,,,Tanzania,38,21877,2024-05-12
2988,Mike,,Uganda,43,30180,2025-02-20
2763,Alice,,,25,4043,
2399,,mary@yahoo.com,Rwanda,47,14602,
2311,,john@gmail.com,Uganda,51,5630,
2459,,mary@yahoo.com,,19,47816,
1660,Jane,john@gmail.com,Rwanda,22,40874,2024-05-12
1275,John,mary@yahoo.com,Rwanda,48,49084,2025-02-20
2732,,john@gmail.com,Kenya,50,39453,2024-01-01
2604,,john@gmail.com,,-5,19218,2024-01-01
2525,Jane,invalid_email,Kenya,21,1778,2024-05-12
1622,Mary,john@gmail.com,Kenya,23,9574,
1514,Jane,john@gmail.com,Tanzania,40,8492,2024-05-12
2372,Mike,invalid_email,Kenya,62,22399,2025-02-20
1841,Alice,,Uganda,36,18241,2024-01-01
2468,Mary,,Rwanda,60,43101,
2852,Mike,invalid_email,Kenya,62,960,2024-01-01
1348,Mike,,,25,306,2025-02-20
2629,Mike,john@gmail.com,Uganda,56,26205,
2686,John,john@gmail.com,,30,2127,2024-05-12
1821,Mike,invalid_email,Rwanda,18,3848,2024-01-01
2159,John,invalid_email,,23,5156,2024-01-01
1757,Mike,,,24,26631,
1897,Peter,,,65,35322,2024-05-12
1241,,mary@yahoo.com,,44,3990,
1541,Mary,,Uganda,32,16298,
2062,Peter,john@gmail.com,,69,33259,
1227,Mike,invalid_email,,51,19869,2024-01-01
1546,Mary,,,40,21877,2024-05-12
1918,Mary,,,65,29823,
2245,,,Kenya,66,45553,
1004,Alice,,Kenya,41,21618,
2344,Peter,john@gmail.com,Kenya,32,47291,2025-02-20
1466,Alice,mary@yahoo.com,,52,3848,2025-02-20
2754,Mary,,Rwanda,21,27366,
1073,John,,Uganda,61,1999,2025-02-20
1002,Mary,mary@yahoo.com,,54,9792,2024-05-12
2869,Alice,,Kenya,34,40497,2024-01-01
1644,Peter,,,48,763,2024-05-12
1116,Mike,,,55,2127,2024-01-01
1879,,,,27,2847,2025-02-20
2628,,mary@yahoo.com,,-5,22503,2024-05-12
1502,,john@gmail.com,,67,17512,
1945,Mike,,Tanzania,44,48655,
1572,,john@gmail.com,Rwanda,59,49180,2024-01-01
2463,Peter,mary@yahoo.com,Uganda,23,19215,2024-01-01
1192,Mike,mary@yahoo.com,Uganda,23,21877,
1845,,,Kenya,69,8533,
1713,Mike,,Tanzania,32,42657,
2414,Alice,invalid_email,,21,13645,2025-02-20
2048,,mary@yahoo.com,,65,22059,2024-05-12
2457,,,Uganda,-5,44231,2024-05-12
1171,Peter,john@gmail.com,Rwanda,57,10014,2024-05-12
2322,Jane,,,24,27990,2025-02-20
2667,John,john@gmail.com,Kenya,68,24353,
1324,,mary@yahoo.com,Rwanda,66,5630,2024-05-12
2432,John,mary@yahoo.com,Uganda,,12766,2024-01-01
2140,Mike,john@gmail.com,Tanzania,62,19042,2024-01-01
1834,John,mary@yahoo.com,Kenya,64,3848,2024-01-01
2809,Peter,,Uganda,43,24039,
1722,Peter,mary@yahoo.com,,48,14920,
1223,Mary,,Kenya,19,8210,2025-02-20
1530,,,Uganda,45,41623,2024-05-12
1111,,invalid_email,,59,48290,
1138,Mary,mary@yahoo.com,,30,8892,2024-01-01
1557,John,mary@yahoo.com,,35,39199,
,Jane,,Tanzania,47,289,2024-01-01
1088,Mary,,,150,49025,2024-05-12
1652,Mary,john@gmail.com,Uganda,28,23699,2025-02-20
1318,Peter,john@gmail.com,Rwanda,30,8094,
2572,Jane,john@gmail.com,,68,2847,
2827,Mike,,Rwanda,41,289,2024-01-01
2916,John,john@gmail.com,,46,5358,
1137,Mary,john@gmail.com,Uganda,-5,38760,
2533,Jane,invalid_email,Tanzania,22,35873,2024-01-01
2890,,john@gmail.com,Rwanda,52,25546,2024-05-12
1843,,mary@yahoo.com,Uganda,36,2712,2024-01-01
1257,Jane,,Rwanda,150,7010,2024-05-12
2695,,,,30,1406,2025-02-20
1900,John,invalid_email,Uganda,22,11494,2025-02-20
1688,Jane,,,61,45074,2024-01-01
1008,,,Kenya,31,29567,2025-02-20
1259,Jane,mary@yahoo.com,Uganda,55,11494,
2941,Jane,john@gmail.com,Rwanda,39,41094,2024-05-12
2672,,mary@yahoo.com,Kenya,26,11494,
1170,,john@gmail.com,,66,9368,
1896,,john@gmail.com,,57,32662,2025-02-20
1011,Mary,,Rwanda,43,24039,2024-05-12
2190,John,john@gmail.com,Kenya,62,12766,
2664,,invalid_email,,22,8629,
2618,Jane,invalid_email,Tanzania,46,16298,
1319,Jane,invalid_email,Rwanda,-5,1121,
2341,Mary,,,39,32068,
2635,John,mary@yahoo.com,Uganda,66,14641,
1327,Peter,,Kenya,20,39052,2025-02-20
1783,,john@gmail.com,,45,45858,2024-05-12
1775,Mary,,Tanzania,55,6876,2024-01-01
2993,John,mary@yahoo.com,Uganda,31,22059,2024-05-12
1909,,mary@yahoo.com,Kenya,64,763,2024-01-01
2942,Jane,,,31,3404,
2572,John,invalid_email,Rwanda,60,17668,
2441,John,invalid_email,,28,17259,2024-05-12
2628,Mike,mary@yahoo.com,Rwanda,26,15895,
2117,John,,Kenya,55,21371,2024-05-12
2839,Peter,,,64,25546,2024-05-12
2603,John,john@gmail.com,Tanzania,61,1778,
1316,Peter,invalid_email,,23,1406,2025-02-20
2978,Jane,mary@yahoo.com,Kenya,18,39052,
1234,Peter,,Uganda,42,33927,2025-02-20
2968,,invalid_email,Uganda,33,41190,2025-02-20
